Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Price,Value of Discount,Sleeve
پیراهن خط دار ماوی,https://www.iranmavi.com/men/shirts/021593-620.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/7/67d9dcb0f1c06c2baaadd36fc619d18c4b6d71c4.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/5/c5356e374b281916b444aa9bdda334567f843048.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/0/50e25985886e1c27e97d4d6e64f405caeb7144a6.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/0/00baf4fc2e075385897e07f6d319cf46862df1fb.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/7/67d9dcb0f1c06c2baaadd36fc619d18c4b6d71c4.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/6/d6c8d847cd08d4a37f1a565daffae60e76f837ed.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/b/bb51aa3f1a645e98f075d5cb90dc0b8b4c7988cd.jpg,[],[],[],11010000 ,11010000 ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/021623-30711.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/88d3bc1f896d364d9184804e3edc13c8267017bd.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/9/0998cebc95be3c4b1280b9c09b84ef2a3c7b593b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/d/7dcbed2a6c1f2cc73a8254e6c8cee039d26a5220.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/9/09f52137fdda96751ed03e83401d0bbab69ac2a5.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/4/64702c659e6bf0056314181352c2d637fcc621e4.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/4/94d770080c11f65d7daecbb16ce68591a957375c.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/88d3bc1f896d364d9184804e3edc13c8267017bd.jpg,[],[],[],11010000 ,11010000 ,بلند
پیراهن جیب دار ماوی,https://www.iranmavi.com/men/shirts/021854-34023.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/d/3dd21cc9acd0fbf0c1ae55f49cae1f4be4e28a75.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/d/3dd21cc9acd0fbf0c1ae55f49cae1f4be4e28a75.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/1/31c64512838b0f118e8e279e32903dc2041fa52c.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/9/f97d696b1ce6feb2aed42b26d5d3fb313138957e.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/3/2367b41d9d7a65e6fdbbb4d11c34bb7032549919.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/b/5bca0540bd03d19bd04fb23ba49e21791711ef5a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/7/47a3b0f6a43309bd2bfb1f25656ae96c86cb2c18.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/3/e33a505f0374f8f7abd5f4b642118aa8bc5c2044.jpg,[],[],14450000 ,14450000 ,بلند
پیراهن جیب دار ماوی,https://www.iranmavi.com/men/shirts/021806-33406.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/1/419db3b7f21d0d76597fdd61cdc91b1c907d0139.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/f/6f7d335503d054b679dc6edc78edc1222a65f686.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/b/6b2e07f2de5358188151a36564740c78e6ac3181.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/1/419db3b7f21d0d76597fdd61cdc91b1c907d0139.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/6/e6b68b66be5c023107dcf864e4a0b17994e975e6.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/3/53f76581d9dd40b9c562ffca66d9caa2fee44440.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/6/2642d3671f28b03790cfa05159927904f42deb82.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/e/0e59a6afcbca706f05efe823f7d56233b50ca7e9.jpg,[],[],14450000 ,14450000 ,بلند
پیراهن شطرنجی ماوی,https://www.iranmavi.com/men/shirts/021811-900.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/e/ce57a587bb00cabc4074128de64019200c163dee.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/1/71501e1b2639aee45bbfcb203c8c29678ff1cfa0.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/e/ce57a587bb00cabc4074128de64019200c163dee.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/e/0e71e3ff13c718e6729e26e611efebe112735083.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/1/a1d0f048b83cd688af83b6789418edeef2cde8b8.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/8/18881211b0e304f28df05b5119bb9b0a07db2ba2.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/9/c9b202f3d6e239747615d74fe96bde2e49af149f.jpg,[],[],[],12910000  ,10100000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/020860-29765.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/0/000439f7a9d1f6e560d62bce46afd20660874a42.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/0/000439f7a9d1f6e560d62bce46afd20660874a42.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/d/7dfa984b6fd4f55d57b5fac7c346cfb49a2d27c7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/b/5b236072793021ad39602ea26358bbf66f43f811.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/2/92728bf95e72fcde00b355809f54c64f03c3b69a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/1/f180f6c89f96ca7dd79a52392da0d307ad0ed1b2.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/0/e0ac1c3ef734a4969075f28c65247b3f05bc589e.jpg,[],[],[],10660000  ,5860000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/021421-900.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/e/4e071c388f145c8f48a2895e737a34ba21b2151f.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/a/0af6dfe1ace63d746ce5858c0b6e04581be45a69.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/d/6dd89869adbd3cd641975fe77169543124b4220d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7780388e4450fcf992c737fcac974bcd39036b53.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/e/4e071c388f145c8f48a2895e737a34ba21b2151f.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/b/eb3e63b76ece470b2b0f68fb2949073d543d3389.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/f/dfb15611bc2532f3745676450b59efa2af994534.jpg,[],[],[],11650000  ,6590000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/8802054-30727.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/d/fd26f1be3959263eb5474456a6a55b21ddfd6e48.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/133e2f60a572042f0770eb6483b6f6a2e89259b0.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/d/fd26f1be3959263eb5474456a6a55b21ddfd6e48.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/88877773869d7b0df0f62cf7d1a7c0eb9cdffaca.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/5/d5b3d12836e27922fc1002170715b9d5b8d52756.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/1/21abcbe0e00aa157bad961d83da9ba7ff12eea5e.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/365cd9be02c8461c72b818630753f63a66abd8db.jpg,[],[],[],6770000 ,6770000 ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/021739-32174.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/d/2d0af0143a12fb7fb628459f825b99312d8077d1.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/a/2a5fc1857493de509be035eeee69fcc9fa7ce3b6.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/7/57b5b45083a1c1d398cbeb46fe93399200cf6b51.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/4/9481b19a2223d2ff6ba114bff1c4683b9283fea4.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/d/2d0af0143a12fb7fb628459f825b99312d8077d1.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/1/711c8155f014ac6ecbd7ba9b5c6a0ba314ede8b2.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/b/bb000240f756b932e1d259c50388322ed9ca8945.jpg,[],[],[],11010000  ,8060000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/021602-32950.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/7/b74b8219fa468f28d8d22468fdcc5db23c42f211.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/c/2cf9dd251e44dc5013f68197dd0131290ca8a22d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/4/847cee6313b7921f8610a6c67275c596fd6c6174.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/7/b74b8219fa468f28d8d22468fdcc5db23c42f211.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/a/ba89d0d4eb678c87852a766c036ea844afbc84ae.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/3/d3c27a68ec2262bb448a37071fd67daf129af52b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/c/6c497dbcdf68fd6a8ae38c210ad08c8cd65037de.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/e/5e5084d690bc41df46efcc9031fd19bd60a19128.jpg,[],[],14450000 ,14450000 ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/020716-30736.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/a/7ab0f98d10c1c9b83f46329adaed2cac1f76dbf1.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/2/f23d7d4e26cfd9c4288484136ce224a9dc8d1b65.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/7/5735dde7ab04c8e38d20609611f58155c2928ef4.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/2/a2931bc19e418b55e30d7a414f7c0886ea01880a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/3/0307f7026aa32246e8e261320aafdd442cd7042d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/d/8d9b095684f0d4112509c70fdf345b8310ea1f83.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/a/7ab0f98d10c1c9b83f46329adaed2cac1f76dbf1.jpg,[],[],[],11010000  ,8060000  ,بلند
پیراهن جیب دار ماوی,https://www.iranmavi.com/men/shirts/021666-32331.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/3/f36ff7f30a88c899e70d0d740c7e014341945648.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/4/24d36b5d6dd72b4413c0346f66f816a3ee031c88.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/b/5ba46ee3d5b470ff2432e67c00578ec48a4567a5.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/9/c9b7941b0c21db1b2c635db32349420ba0268d6f.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/e/5e603d9b02193fed5753647a740f2e628d478f65.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/c/fc014dbf93c96e8db362990387053ae8b86ede16.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/3/f36ff7f30a88c899e70d0d740c7e014341945648.jpg,[],[],[],12270000  ,8060000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/020033-30652.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/f/0f1b81dfc8d9d87f2f69726efcd54bbe61ee98dd.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/f/2f69d6ba7099dc1e256c8336d03dac9a8aa37885.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/8/a8f4499a258941d226e10f4272e51725d8ae70c5.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/4/b4992107ac220dd4749b269212f54927c2982a51.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/f/0f1b81dfc8d9d87f2f69726efcd54bbe61ee98dd.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/5/65e5b9006e0318483dd22fb7a6032e03a919ee3d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/c/5c6d181b79747bd5419fa415e96a4047a352588c.jpg,[],[],[],8790000  ,5860000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/021199-28445.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/5/6582314c26aa1b092ea48144c2566c69c054c543.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/b/4bd849c1e29654e1f3e1d64f0be6e1d4a48c213d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/5/75268c2a2d171fc0683ca5cd259ad527103b6fdf.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/62d3d8c2958dc46340469dec687cc3147dce542d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/5/6582314c26aa1b092ea48144c2566c69c054c543.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/5/d50bb9697c98e3ad6a20c4f70f93288a761592bc.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/9/29b065b1842a1ca68d09327adae79d2a8cf3acfa.jpg,[],[],[],11010000 ,11010000 ,بلند
پیراهن خط دار ماوی,https://www.iranmavi.com/men/shirts/021650-32335.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/5/35edf369b6bf4e6cdfe56e354e736348c04475a7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/3/33bf9a0b952388c8c47be0b7adc4bb3b93689cab.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/5/35edf369b6bf4e6cdfe56e354e736348c04475a7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/c/8cdcf6edc21aa1bc7a7c790a42ff12e9690301d0.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/f/5ff5c1044cc7af49393ac59a59334618f0df3b5d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/9/89ac9a880628ac63aceabb9800545a922338ef58.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/2/c2137c488b2ff1e66365e9c83ae2d8d00b67984f.jpg,[],[],[],10660000  ,7330000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/021651-32184.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/0/8083f4df04966c00835256cf205aaa416a979af3.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/b/cb7153f9d6ddd5b6b090bb591dd1538bdfe3ebf6.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/0/8083f4df04966c00835256cf205aaa416a979af3.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/4/2467a03a64cc9358ad8e55ad8e82a7690a55bfce.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/7/570665dee645fbfb86166dba1f7dc187c2f7b867.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/1/21cad618a5995584984b79f30c5e3082ad2a6aac.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/c/8cd0fc2cab3cbaf9d2ea89bfd4ff774821a4bcb1.jpg,[],[],[],10660000  ,7330000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/021199-900.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/f/2f3fc9f6c9f7e35482d742e04a5741418caed6a3.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/1/51d1a9506eb905d7591ddf54190eb4229117894d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/0/f0be330633f95aa2e29a85849048f72af815c057.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/f/ef5f6d064429cd6a12e52a9f0e0ec86660bd24d9.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/d/8d7a2d788bbf040cf048f47603c47a1252915077.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/4/746f3442bc25a41d6c1b02306c9b45831895c953.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/f/2f3fc9f6c9f7e35482d742e04a5741418caed6a3.jpg,[],[],[],11010000 ,11010000 ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/021438-18790.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/7/a71a138755e6a6169894c2b5f6525231ad0137d3.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/d/1db6c62b26d2496feffd4ce105b7c36742c35f5f.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/9/f967fe95eef84e2413e416ff38aebed77364e1ec.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/9/a938079f3fe6803df24c4298d2a2699e11cc1b3a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/7/a71a138755e6a6169894c2b5f6525231ad0137d3.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/7/37e06bd0e08fd48bd982e1f838111cdbfb464a9b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/a/3aa8b2bac506ada43f60a06460bdf189b1dda7ee.jpg,[],[],[],11010000  ,7330000  ,بلند
پیراهن خط دار آستین کوتاه ماوی,https://www.iranmavi.com/men/shirts/021577-30750.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/4/e40bf2e3df2579ad546953da202b66178de9aeb0.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/4/e40bf2e3df2579ad546953da202b66178de9aeb0.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/f/fff0b16df3ed0e9e5fd45341dd914af2e8bbc991.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/f/3fc5b82efffafb0dbb023515f353a4fa240f343b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/5/45a50703d7c19cb3c2d7d9e4cf57d6b44e5e7863.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/3/83ba3eb386635d100f46181c208f1934fe8c6d90.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/d/6dfdd7eea60cf479deff9f0229733a907741fa7b.jpg,[],[],[],9520000  ,5860000  , کوتاه ماوی
پیراهن جیب دار ماوی,https://www.iranmavi.com/men/shirts/021599-32324.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/b/2b9ba275ec59ee9ceb5cf6718d8977de2f5f2e83.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/8/482ddb01d8b1da2f810ac7aee18438ebe6c824bf.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/a/8a7c12c698a78fcc60d1406560383677334d989d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/0/a0529ad1d81901751db551704b0e4623f4b0f868.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/b/2b9ba275ec59ee9ceb5cf6718d8977de2f5f2e83.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/3/b33f7b75694df8a3b3f8a2a53315b2d5b198f12a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/7/c7013da0cd793450da2db40a5353a283a3991884.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/4/945eb0c51a249d94853b530ce61e5138b792a498.jpg,[],[],12270000  ,6590000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/020033-30708.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/b/8b873318e840b771ca856d669a8966466dc099a9.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/f/af6b7186caa2fbaaf52ff8b3e0dbf594312e5826.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/1/e17e1f29bd2a45679cbf428840540b249875ead5.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/b/8b873318e840b771ca856d669a8966466dc099a9.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/b/abdad4c4e30666153408c745c66269d2ac56e44d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/3/934aea60eab6a94f3f144de1febc32a0bcc00738.jpg,[],[],[],[],8790000  ,5860000  ,بلند
