Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Price,Discounted Price,Sleeve,Collar
پیراهن آستین کوتاه مردانه POLO ذغالی 1832,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d8%a2%d8%b3%d8%aa%db%8c%d9%86-%da%a9%d9%88%d8%aa%d8%a7%d9%87-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b0%d8%ba%d8%a7%d9%84%db%8c-1832/,https://salset.com/wp-content/uploads/2021/03/DSC1967.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1968.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1969.jpg,[],[],[],[],[],2850000,2290000,کوتاه,برگردان
پیراهن آستین کوتاه مردانه POLO زیتونی 1831,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d8%a2%d8%b3%d8%aa%db%8c%d9%86-%da%a9%d9%88%d8%aa%d8%a7%d9%87-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b2%db%8c%d8%aa%d9%88%d9%86%db%8c-1831/,https://salset.com/wp-content/uploads/2021/03/DSC2041.jpg,https://salset.com/wp-content/uploads/2021/03/DSC2040.jpg,https://salset.com/wp-content/uploads/2021/03/DSC2042.jpg,[],[],[],[],[],2850000,2290000,کوتاه,برگردان
پیراهن آستین کوتاه مردانه POLO طوسی 1830,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d8%a2%d8%b3%d8%aa%db%8c%d9%86-%da%a9%d9%88%d8%aa%d8%a7%d9%87-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b7%d9%88%d8%b3%db%8c-1830/,https://salset.com/wp-content/uploads/2021/03/DSC1961.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1962.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1963.jpg,[],[],[],[],[],2850000,2290000,کوتاه,برگردان
پیراهن آستین کوتاه مردانه POLO سرمه‌ای 1829,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d8%a2%d8%b3%d8%aa%db%8c%d9%86-%da%a9%d9%88%d8%aa%d8%a7%d9%87-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d9%85%d8%af%d9%84-1829/,https://salset.com/wp-content/uploads/2021/03/DSC1965.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1964.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1966.jpg,[],[],[],[],[],2850000,2290000,کوتاه,برگردان
پیراهن آستین کوتاه مردانه POLO خردلی 1828,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d8%a2%d8%b3%d8%aa%db%8c%d9%86-%da%a9%d9%88%d8%aa%d8%a7%d9%87-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%ae%d8%b1%d8%af%d9%84%db%8c-1828/,https://salset.com/wp-content/uploads/2021/03/DSC1971.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1972.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1973.jpg,[],[],[],[],[],2850000,2290000,کوتاه,برگردان
پیراهن مردانه TIFFANY کلاسیک طوسی 1827,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%b7%d9%88%d8%b3%db%8c-1827/,https://salset.com/wp-content/uploads/2021/03/1827.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1908.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1905.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1907.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه TIFFANY کلاسیک آبی 1826,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%a2%d8%a8%db%8c-1826/,https://salset.com/wp-content/uploads/2021/03/1826.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1834.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1830.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1832.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه TIFFANY کلاسیک خاکی 1825,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%ae%d8%a7%da%a9%db%8c-1825/,https://salset.com/wp-content/uploads/2021/03/1825.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1915.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1911.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1913.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه TIFFANY کلاسیک طوسی 1824,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%b7%d9%88%d8%b3%db%8c-1824/,https://salset.com/wp-content/uploads/2021/03/1824.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1899.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1894.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1896.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه TIFFANY کلاسیک طوسی 1823,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-tiffany-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%b7%d9%88%d8%b3%db%8c-1823/,https://salset.com/wp-content/uploads/2021/03/1823.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1887.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1883.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1885.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه TIFFANY کلاسیک عنابی 1822,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%b9%d9%86%d8%a7%d8%a8%db%8c-1822/,https://salset.com/wp-content/uploads/2021/03/1822.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1904.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1900.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1902.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه چهار خانه TIFFANY کلاسیک سبز 1821,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1-%d8%ae%d8%a7%d9%86%d9%87-tiffany-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%b3%d8%a8%d8%b2-1821/,https://salset.com/wp-content/uploads/2021/03/1821.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1801.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1797.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1799.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه چهارخانه TIFFANY کلاسیک زرشکی 1820,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%b2%d8%b1%d8%b4%da%a9%db%8c-1820/,https://salset.com/wp-content/uploads/2021/03/1820.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1794.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1793.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1795.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه چهارخانه TIFFANY کلاسیک سبز روشن 1819,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-tiffany-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%b3%d8%a8%d8%b2-%d8%b1%d9%88/,https://salset.com/wp-content/uploads/2021/03/1819.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1812.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1808.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1810.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه راه راه TIFFANY کلاسیک آبی روشن 1818,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b1%d8%a7%d9%87-%d8%b1%d8%a7%d9%87-%d8%a2%d8%a8%db%8c-%d8%b1%d9%88%d8%b4%d9%86-1818/,https://salset.com/wp-content/uploads/2021/03/1818.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1882.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1878.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1880.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه راه راه TIFFANY کلاسیک کرم 1817,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b1%d8%a7%d9%87-%d8%b1%d8%a7%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%da%a9%d8%b1%d9%85-1817/,https://salset.com/wp-content/uploads/2021/03/1817.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1816.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1813.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1815.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه راه راه TIFFANY کلاسیک طوسی 1816,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b1%d8%a7%d9%87-%d8%b1%d8%a7%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%b7%d9%88%d8%b3%db%8c-1816/,https://salset.com/wp-content/uploads/2021/03/1816.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1891.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1888.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1890.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه راه راه TIFFANY کلاسیک آبی 1815,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b1%d8%a7%d9%87-%d8%b1%d8%a7%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%a2%d8%a8%db%8c-1815/,https://salset.com/wp-content/uploads/2021/03/1815.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1877.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1873.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1875.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه راه راه TIFFANY کلاسیک طوسی 1814,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b1%d8%a7%d9%87-%d8%b1%d8%a7%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%b7%d9%88%d8%b3%db%8c-1814/,https://salset.com/wp-content/uploads/2021/03/1814.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1821.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1818.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1820.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه راه راه TIFFANY کلاسیک یاسی 1813,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b1%d8%a7%d9%87-%d8%b1%d8%a7%d9%87-%db%8c%d8%a7%d8%b3%db%8c-1813/,https://salset.com/wp-content/uploads/2021/03/1813.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1783.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1780.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1782.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه چهارخانه TIFFANY کلاسیک 1812,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%d8%a2%d8%a8%db%8c-%d8%aa%db%8c%d8%b1%d9%87-1812/,https://salset.com/wp-content/uploads/2021/03/1812.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1806.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1805.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1804.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه چهارخانه TIFFANY کلاسیک آبی روشن,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%a2%d8%a8%db%8c-%d8%b1%d9%88%d8%b4/,https://salset.com/wp-content/uploads/2021/03/1811.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1791.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1787.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1790.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه چهارخانه TIFFANY کلاسیک طوسی,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%b7%d9%88%d8%b3%db%8c-1810/,https://salset.com/wp-content/uploads/2021/03/1810.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1828.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1824.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1825.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه چهارخانه TIFFANY کلاسیک 1809,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%a2%d8%a8%db%8c-1809/,https://salset.com/wp-content/uploads/2021/03/1809.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1836.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1838.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1837.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه چهارخانه TIFFANY کلاسیک کرم,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%da%a9%d8%b1%d9%85/,https://salset.com/wp-content/uploads/2021/03/1808.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1841.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1845.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1843.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه چهارخانه TIFFANY کلاسیک آبی تیره,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%a2%d8%a8%db%8c-%d8%aa%db%8c%d8%b1/,https://salset.com/wp-content/uploads/2021/03/1807.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1850.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1846.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1848.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه چهارخانه TIFFANY کلاسیک 1806,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%a2%d8%a8%db%8c/,https://salset.com/wp-content/uploads/2021/03/1806.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1851.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1855.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1853.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه چهارخانه TIFFANY کلاسیک 1805,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-1805/,https://salset.com/wp-content/uploads/2021/03/1805.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1862.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1857.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1860.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه چهارخانه TIFFANY کلاسیک سفید,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-1804/,https://salset.com/wp-content/uploads/2021/03/1804.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1863.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1864.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1865.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه چهارخانه TIFFANY کلاسیک 1803,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-1803/,https://salset.com/wp-content/uploads/2021/03/1803.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1868.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1872.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1870.jpg,[],[],[],[],2300000,1490000,بلند,برگردان
پیراهن مردانه کلاسیک سفید 1762,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%b3%d9%81%db%8c%d8%af-1762/,https://salset.com/wp-content/uploads/2021/03/DSC1724.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1725.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1726.jpg,[],[],[],[],[],2450000,1980000,بلند,برگردان
پیراهن مردانه کلاسیک سرمه‌ای 1761,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-1761/,https://salset.com/wp-content/uploads/2021/03/DSC1727.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1730.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1731.jpg,[],[],[],[],[],2450000,1980000,بلند,برگردان
پیراهن مردانه کلاسیک سفید 1760,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%a9%d9%84%d8%a7%d8%b3%db%8c%da%a9-%d8%b3%d9%81%db%8c%d8%af-1760/,https://salset.com/wp-content/uploads/2021/03/DSC1721.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1722.jpg,https://salset.com/wp-content/uploads/2021/03/DSC1723.jpg,[],[],[],[],[],2450000,1980000,بلند,برگردان
پیراهن مردانه جین DIESEL اسلیم فیت 1724,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%ac%db%8c%d9%86-1724/,https://salset.com/wp-content/uploads/2021/02/DSC0644.jpg-4.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0642.jpg-3.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0645.jpg-2.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0646-1.jpg,[],[],[],[],2950000,2390000,بلند,برگردان
پیراهن مردانه جین DIESEL اسلیم فیت 1723,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%ac%db%8c%d9%86-1723/,https://salset.com/wp-content/uploads/2021/02/DSC0652.jpg-4.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0653.jpg-3.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0655.jpg-2.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0656.jpg-5.jpg,[],[],[],[],2950000,2390000,بلند,برگردان
پیراهن مردانه چهارخانه POLO کلاسیک 1722,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-1722/,https://salset.com/wp-content/uploads/2021/02/DSC0627-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0628-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0630-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0629-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0631-1.jpg,[],[],[],2800000,2250000,بلند,برگردان
پیراهن مردانه چهارخانه POLO کلاسیک 1721,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-1721/,https://salset.com/wp-content/uploads/2021/02/DSC0632-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0633-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0635-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0634-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0636-1.jpg,[],[],[],2800000,2250000,بلند,برگردان
پیراهن مردانه چهارخانه POLO کلاسیک 1720,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-1720/,https://salset.com/wp-content/uploads/2021/02/DSC0678-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0677-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0679-1.jpg,[],[],[],[],[],2800000,1990000,بلند,برگردان
پیراهن مردانه چهارخانه POLO کلاسیک 1719,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-1719/,https://salset.com/wp-content/uploads/2021/02/DSC0668-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0670-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0669-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0671-1.jpg,[],[],[],[],2800000,1990000,بلند,برگردان
پیراهن مردانه چهارخانه POLO کلاسیک 1718,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-1718/,https://salset.com/wp-content/uploads/2021/02/DSC0624-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0623-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0626-1.jpg,[],[],[],[],[],2800000,1990000,بلند,برگردان
پیراهن مردانه چهارخانه POLO کلاسیک 1717,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-1717/,https://salset.com/wp-content/uploads/2021/02/DSC0620-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0621-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0622-1.jpg,[],[],[],[],[],2800000,1990000,بلند,برگردان
پیراهن مردانه چهارخانه POLO کلاسیک 1716,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-1716/,https://salset.com/wp-content/uploads/2021/02/DSC0659-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0658-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0660-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0661-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0662-1.jpg,[],[],[],2750000,1990000,بلند,برگردان
پیراهن مردانه چهارخانه POLO کلاسیک 1715,https://salset.com/product/%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d8%a7%d9%86%d9%87-1715/,https://salset.com/wp-content/uploads/2021/02/DSC0674-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0675-1.jpg,https://salset.com/wp-content/uploads/2021/02/DSC0676-1.jpg,[],[],[],[],[],2750000,1990000,بلند,برگردان
