Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Price,Discounted Percent,Collar,Sleeve
اسلش جین مردانه ذغالی Denim,https://maxbax.com/Product/MaxBax-372549/%d8%a7%d8%b3%d9%84%d8%b4-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b0%d8%ba%d8%a7%d9%84%db%8c-denim/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-20_19-54-13.jpg,[],[],[],[],[],2820000,2520000,[],[]
اسلش جین مردانه شش جیب ذغالی,https://maxbax.com/Product/MaxBax-372542/%d8%a7%d8%b3%d9%84%d8%b4-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b4%d8%b4-%d8%ac%db%8c%d8%a8-%d8%b0%d8%ba%d8%a7%d9%84%db%8c/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-20_19-48-12.jpg,[],[],[],[],[],2820000,2520000,[],[]
اسلش جین مردانه آبی LONDON,https://maxbax.com/Product/MaxBax-372522/%d8%a7%d8%b3%d9%84%d8%b4-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%a2%d8%a8%db%8c-london/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-20_20-00-21.jpg,[],[],[],[],[],2640000,2340000,[],[]
شلوار اسلش مردانه ریبوک,https://maxbax.com/Product/MaxBax-368509/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b1%db%8c%d8%a8%d9%88%da%a9-2/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-13_18-26-43.jpg,[],[],[],[],[],[],[],[],[]
شلوار جین مردانه ذغالی_کد ۲۵۷۳,https://maxbax.com/Product/MaxBax-338003/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b0%d8%ba%d8%a7%d9%84%db%8c_%da%a9%d8%af-2573/,https://maxbax.com/wp-content/uploads/2021/03/photo_2021-03-15_15-05-46.jpg,[],[],[],[],[],990000,690000,[],[]
شلوار جین مردانه سایز بزرگ NYC,https://maxbax.com/Product/MaxBax-371725/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b3%d8%a7%db%8c%d8%b2-%d8%a8%d8%b2%d8%b1%da%af-nyc/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-20_11-24-14.jpg,[],[],[],[],[],1920000,1620000,[],[]
شلوار اسلش سایز بزرگ COLLE CTION,https://maxbax.com/Product/MaxBax-371897/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%a7%d8%b3%d9%84%d8%b4-%d8%b3%d8%a7%db%8c%d8%b2-%d8%a8%d8%b2%d8%b1%da%af-colle-ction/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-20_12-38-30.jpg,[],[],[],[],[],1160000,860000,[],[]
شلوار کتان مشکی مردانه_کد۲۸۶۶,https://maxbax.com/Product/MaxBax-371682/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%da%a9%d8%aa%d8%a7%d9%86-%d9%85%d8%b4%da%a9%db%8c-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87_%da%a9%d8%af2866/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-19_11-43-09.jpg,[],[],[],[],[],1020000,720000,[],[]
شلوار جین مردانه ذغالی GUCCI,https://maxbax.com/Product/MaxBax-370629/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b0%d8%ba%d8%a7%d9%84%db%8c-gucci/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-18_13-59-56.jpg,[],[],[],[],[],2040000,1740000,[],[]
شلوارک مردانه OFF WHITE نوار سرمه ای,https://maxbax.com/Product/MaxBax-371127/%d8%b4%d9%84%d9%88%d8%a7%d8%b1%da%a9-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-off-white-%d9%86%d9%88%d8%a7%d8%b1-%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-19_12-44-35.jpg,[],[],[],[],[],700000,400000,[],[]
شلوارک مردانه SUPREME نوار زرد,https://maxbax.com/Product/MaxBax-371135/%d8%b4%d9%84%d9%88%d8%a7%d8%b1%da%a9-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-supreme-%d9%86%d9%88%d8%a7%d8%b1-%d8%b2%d8%b1%d8%af/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-19_12-44-55.jpg,[],[],[],[],[],700000,400000,[],[]
شلوار جین خاکستری ALL STAR,https://maxbax.com/Product/MaxBax-370217/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d8%ae%d8%a7%da%a9%d8%b3%d8%aa%d8%b1%db%8c-all-star/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-18_13-25-27.jpg,[],[],[],[],[],2040000,1740000,[],[]
شلوارک مردانه چریک_کد۲۸۶۲,https://maxbax.com/Product/MaxBax-371142/%d8%b4%d9%84%d9%88%d8%a7%d8%b1%da%a9-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d8%b1%db%8c%da%a9_%da%a9%d8%af2862/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-19_12-52-57.jpg,[],[],[],[],[],830000,530000,[],[]
شلوارک مردانه چریک_کد۲۸۶۱,https://maxbax.com/Product/MaxBax-371140/%d8%b4%d9%84%d9%88%d8%a7%d8%b1%da%a9-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%86%d8%b1%db%8c%da%a9_%da%a9%d8%af2861/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-19_12-52-53.jpg,[],[],[],[],[],830000,530000,[],[]
شلوار جین مردانه سرمه ای ORIGINAL,https://maxbax.com/Product/MaxBax-370653/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c-original/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-18_12-40-23.jpg,[],[],[],[],[],1920000,1620000,[],[]
شلوار اسلش مردانه نسکافه ای_کد ۲۸۶۰,https://maxbax.com/Product/MaxBax-370674/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d9%86%d8%b3%da%a9%d8%a7%d9%81%d9%87-%d8%a7%db%8c_%da%a9%d8%af-2860/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-18_12-22-53.jpg,[],[],[],[],[],1020000,720000,[],[]
شلوار اسلش مردانه RIDEORDIE,https://maxbax.com/Product/MaxBax-367970/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-rideordie/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-13_14-35-49.jpg,[],[],[],[],[],[],[],[],[]
شلوارک مردانه OFF BLACK نوار سفید,https://maxbax.com/Product/MaxBax-371126/%d8%b4%d9%84%d9%88%d8%a7%d8%b1%da%a9-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-off-black-%d9%86%d9%88%d8%a7%d8%b1-%d8%b3%d9%81%db%8c%d8%af/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-19_12-44-52.jpg,[],[],[],[],[],700000,400000,[],[]
اسلش مردانه SUPREME_کد ۲۸۶۷,https://maxbax.com/Product/MaxBax-371690/%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-supreme_%da%a9%d8%af-2867/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-19_11-54-27.jpg,[],[],[],[],[],[],[],[],[]
شلوارک مردانه PUBG نوار قرمز,https://maxbax.com/Product/MaxBax-371138/%d8%b4%d9%84%d9%88%d8%a7%d8%b1%da%a9-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-pubg-%d9%86%d9%88%d8%a7%d8%b1-%d9%82%d8%b1%d9%85%d8%b2/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-19_12-44-48.jpg,[],[],[],[],[],700000,400000,[],[]
شلوار جین مردانه ذغالی COLF,https://maxbax.com/Product/MaxBax-370643/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b0%d8%ba%d8%a7%d9%84%db%8c-colf/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-18_17-47-40.jpg,[],[],[],[],[],2040000,1740000,[],[]
شلوار کتان کرم مردانه_کد ۲۸۰۱,https://maxbax.com/Product/MaxBax-362025/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%da%a9%d8%aa%d8%a7%d9%86-%da%a9%d8%b1%d9%85-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87_%da%a9%d8%af-2801/,https://maxbax.com/wp-content/uploads/2021/04/photo_2021-04-29_18-07-07.jpg,[],[],[],[],[],1020000,720000,[],[]
شلوار اسلش مردانه اسکلت,https://maxbax.com/Product/MaxBax-309964/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%a7%d8%b3%da%a9%d9%84%d8%aa/,https://maxbax.com/wp-content/uploads/2021/02/photo_2021-02-13_17-21-33.jpg,[],[],[],[],[],720000,420000,[],[]
شلوار کتان مردانه گوچی نسکافه ای,https://maxbax.com/Product/MaxBax-330484/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%da%a9%d8%aa%d8%a7%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%af%d9%88%da%86%db%8c-%d9%86%d8%b3%da%a9%d8%a7%d9%81%d9%87-%d8%a7%db%8c/,https://maxbax.com/wp-content/uploads/2021/03/photo_2021-03-08_16-06-15.jpg,[],[],[],[],[],1360000,1060000,[],[]
شلوارجین مردانه GUCCI مشکی,https://maxbax.com/Product/MaxBax-337698/%d8%b4%d9%84%d9%88%d8%a7%d8%b1%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-gucci-%d9%85%d8%b4%da%a9%db%8c/,https://maxbax.com/wp-content/uploads/2021/03/photo_2021-03-14_20-45-12.jpg,[],[],[],[],[],1920000,1620000,[],[]
شلوار کتان گوچی طوسی,https://maxbax.com/Product/MaxBax-330459/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%da%a9%d8%aa%d8%a7%d9%86-%da%af%d9%88%da%86%db%8c-%d8%b7%d9%88%d8%b3%db%8c/,https://maxbax.com/wp-content/uploads/2021/03/photo_2021-03-12_10-46-49.jpg,[],[],[],[],[],1360000,1060000,[],[]
شلوار کتان مردانه کمر پهن_کد ۲۱۸۸,https://maxbax.com/Product/MaxBax-310756/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%da%a9%d8%aa%d8%a7%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%a9%d9%85%d8%b1-%d9%be%d9%87%d9%86_%da%a9%d8%af-2188/,https://maxbax.com/wp-content/uploads/2021/02/photo_2021-02-17_10-40-15.jpg,[],[],[],[],[],990000,690000,[],[]
شلوار کتان مردانه گوچی نوک مدادی,https://maxbax.com/Product/MaxBax-330644/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%da%a9%d8%aa%d8%a7%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%af%d9%88%da%86%db%8c-%d9%86%d9%88%da%a9-%d9%85%d8%af%d8%a7%d8%af%db%8c/,https://maxbax.com/wp-content/uploads/2021/03/photo_2021-03-08_14-05-44-2.jpg,[],[],[],[],[],1360000,1060000,[],[]
شلوار اسلش مردانه Under Armour,https://maxbax.com/Product/MaxBax-342123/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-under-armour/,https://maxbax.com/wp-content/uploads/2021/03/photo_2021-03-18_16-45-31.jpg,[],[],[],[],[],1250000,950000,[],[]
اسلش مردانه Baseball,https://maxbax.com/Product/MaxBax-367692/%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-baseball/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-12_20-34-49.jpg,[],[],[],[],[],[],[],[],[]
اسلش مردانه BORN TO SHOOT,https://maxbax.com/Product/MaxBax-367688/%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-born-to-shoot/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-12_20-34-40.jpg,[],[],[],[],[],[],[],[],[]
اسلش مردانه Championse,https://maxbax.com/Product/MaxBax-367714/%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-champion/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-12_20-34-45.jpg,[],[],[],[],[],[],[],[],[]
شلوار اسلش مردانه Bingo,https://maxbax.com/Product/MaxBax-350409/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-bingo/,https://maxbax.com/wp-content/uploads/2021/04/photo_2021-04-07_20-34-07.jpg,[],[],[],[],[],1560000,1260000,[],[]
اسلش مردانه BAKEN CLAGA,https://maxbax.com/Product/MaxBax-216694/%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-baken-claga/,https://maxbax.com/wp-content/uploads/2020/09/photo_2020-09-06_22-00-02.jpg,[],[],[],[],[],[],[],[],[]
شلوار اسلش مردانه SOLDIER,https://maxbax.com/Product/MaxBax-311825/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-soldier/,https://maxbax.com/wp-content/uploads/2021/02/photo_2021-02-16_17-32-26.jpg,[],[],[],[],[],720000,420000,[],[]
شلوار کتان مردانه فیلی_کد ۲۸۴۶,https://maxbax.com/Product/MaxBax-369533/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%da%a9%d8%aa%d8%a7%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d9%81%db%8c%d9%84%db%8c_%da%a9%d8%af-2846/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-16_20-23-42.jpg,[],[],[],[],[],1020000,720000,[],[]
شلوار اسلش مردانه اقیانوسی_کد ۲۸۵۱,https://maxbax.com/Product/MaxBax-369939/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%a7%d9%82%db%8c%d8%a7%d9%86%d9%88%d8%b3%db%8c_%da%a9%d8%af-2851/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-16_19-24-26.jpg,[],[],[],[],[],1020000,720000,[],[]
شلوار اسلش مردانه طوسی_کد ۲۸۴۸,https://maxbax.com/Product/MaxBax-369912/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b7%d9%88%d8%b3%db%8c_%da%a9%d8%af-2848/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-16_19-24-10.jpg,[],[],[],[],[],1020000,720000,[],[]
شلوار جین مردانه KEMمشکی,https://maxbax.com/Product/MaxBax-279035/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-kem%d9%85%d8%b4%da%a9%db%8c/,https://maxbax.com/wp-content/uploads/2020/12/photo_2020-12-24_19-18-32-2.jpg,[],[],[],[],[],2040000,1740000,[],[]
شلوار اسلش مردانه ABOUT JEANSI,https://maxbax.com/Product/MaxBax-368437/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-about-jeansi/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-15_17-31-12.jpg,[],[],[],[],[],[],[],[],[]
شلوار جین مردانه ذغالی_کد ۲۳۰۰,https://maxbax.com/Product/MaxBax-319382/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b0%d8%ba%d8%a7%d9%84%db%8c_%da%a9%d8%af-2300/,https://maxbax.com/wp-content/uploads/2021/02/photo_2021-02-24_19-11-23.jpg,[],[],[],[],[],1130000,830000,[],[]
شلوار جین مردانه ذغالی BURBERRY,https://maxbax.com/Product/MaxBax-287906/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b0%d8%ba%d8%a7%d9%84%db%8c-burberry-2/,https://maxbax.com/wp-content/uploads/2021/01/photo_2021-01-07_19-15-19.jpg,[],[],[],[],[],1130000,830000,[],[]
شلوار جین مردانه ذغالی_کد ۱۹۶۰,https://maxbax.com/Product/MaxBax-290247/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b0%d8%ba%d8%a7%d9%84%db%8c_%da%a9%d8%af-1960/,https://maxbax.com/wp-content/uploads/2021/01/photo_2021-01-11_16-58-51.jpg,[],[],[],[],[],1130000,830000,[],[]
شلوار جین مردانه ذغالی_کد ۲۵۸۰,https://maxbax.com/Product/MaxBax-338274/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b0%d8%ba%d8%a7%d9%84%db%8c_%da%a9%d8%af-2580/,https://maxbax.com/wp-content/uploads/2021/04/photo_2021-04-28_18-11-35.jpg,[],[],[],[],[],1130000,830000,[],[]
اسلش مردانه Gang,https://maxbax.com/Product/MaxBax-350832/%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-gang/,https://maxbax.com/wp-content/uploads/2021/04/photo_2021-04-07_20-54-35.jpg,[],[],[],[],[],[],[],[],[]
شلوار مردانه مشکی_کد ۱۶۰۰,https://maxbax.com/Product/MaxBax-213931/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b4%da%a9%db%8c_%da%a9%d8%af-1600/,https://maxbax.com/wp-content/uploads/2020/09/photo_2020-09-01_11-29-52.jpg,[],[],[],[],[],1130000,830000,[],[]
شلوارک مردانه Abercrombie,https://maxbax.com/Product/MaxBax-367953/%d8%b4%d9%84%d9%88%d8%a7%d8%b1%da%a9-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-abercrombie/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-13_12-40-09.jpg,[],[],[],[],[],[],[],[],[]
شلوارک مردانه آبی,https://maxbax.com/Product/MaxBax-368402/%d8%b4%d9%84%d9%88%d8%a7%d8%b1%da%a9-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%a2%d8%a8%db%8c/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-13_13-06-32.jpg,[],[],[],[],[],720000,420000,[],[]
شلوارک مردانه زرشکی سرمه ای,https://maxbax.com/Product/MaxBax-368377/%d8%b4%d9%84%d9%88%d8%a7%d8%b1%da%a9-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b2%d8%b1%d8%b4%da%a9%db%8c-%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-13_12-47-06.jpg,[],[],[],[],[],720000,420000,[],[]
شلوار اسلش مردانه خاکستری,https://maxbax.com/Product/MaxBax-367364/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b7%d9%88%d8%b3%db%8c/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-12_11-07-31.jpg,[],[],[],[],[],990000,690000,[],[]
شلوار جین مردانه ذغالی_کد ۱۸۳۶,https://maxbax.com/Product/MaxBax-287949/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b0%d8%ba%d8%a7%d9%84%db%8c_%da%a9%d8%af-1836/,https://maxbax.com/wp-content/uploads/2021/01/photo_2021-01-07_19-44-16.jpg,[],[],[],[],[],1130000,830000,[],[]
شلوار کتان مردانه کمرپهن فیلی_کد ۲۸۴۰,https://maxbax.com/Product/MaxBax-367484/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%da%a9%d8%aa%d8%a7%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%da%a9%d9%85%d8%b1%d9%be%d9%87%d9%86-%d9%81%db%8c%d9%84%db%8c_%da%a9%d8%af-2840/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-12_19-45-15.jpg,[],[],[],[],[],890000,690000,[],[]
شلوارک مردانه TOP SPEED,https://maxbax.com/Product/MaxBax-356836/%d8%b4%d9%84%d9%88%d8%a7%d8%b1%da%a9-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-top-speed/,https://maxbax.com/wp-content/uploads/2021/04/photo_2021-04-19_12-29-28.jpg,[],[],[],[],[],[],[],[],[]
شلوار جین آبی مردانه_کد ۲۸۲۷,https://maxbax.com/Product/MaxBax-366870/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87_%da%a9%d8%af-2827/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-11_20-52-17.jpg,[],[],[],[],[],1290000,990000,[],[]
شلوار جین ذغالی _کد ۲۸۳۳,https://maxbax.com/Product/MaxBax-367147/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d8%b0%d8%ba%d8%a7%d9%84%db%8c-_%da%a9%d8%af-2833/,https://maxbax.com/wp-content/uploads/2021/05/photo_2021-05-11_21-01-33.jpg,[],[],[],[],[],1450000,1150000,[],[]
شلوار جین مردانه ذغالی_کد ۲۰۱۴,https://maxbax.com/Product/MaxBax-293049/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d8%b0%d8%ba%d8%a7%d9%84%db%8c_%da%a9%d8%af-2014/,https://maxbax.com/wp-content/uploads/2021/01/photo_2021-01-16_20-09-17.jpg,[],[],[],[],[],1130000,830000,[],[]
شلوار جین مردانه ARMANI آبی روشن,https://maxbax.com/Product/MaxBax-279133/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%d8%ac%db%8c%d9%86-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-armani-%d8%a2%d8%a8%db%8c-%d8%b1%d9%88%d8%b4%d9%86/,https://maxbax.com/wp-content/uploads/2020/12/photo_2020-12-24_19-18-52.jpg,[],[],[],[],[],[],[],[],[]
اسلش مردانه نیوبالانس_کد ۲۷۹۹,https://maxbax.com/Product/MaxBax-361929/%d8%a7%d8%b3%d9%84%d8%b4-%d9%85%d8%b1%d8%af%d8%a7%d9%86%d9%87-%d9%86%db%8c%d9%88%d8%a8%d8%a7%d9%84%d8%a7%d9%86%d8%b3_%da%a9%d8%af-2799/,https://maxbax.com/wp-content/uploads/2021/04/photo_2021-04-29_17-14-21.jpg,[],[],[],[],[],[],[],[],[]
